2459401.8848177 1.1574074074074e-05 0.81772424266917 0.072357487967104              1              1
2459401.8849335 1.1574074074074e-05 0.9348967335931 0.065255109598424              1              1
2459401.8850492 1.1574074074074e-05 0.87962898010298 0.073356834024921              1              1
2459401.885165 1.1574074074074e-05 0.85410853404914 0.068003633907769              1              1
2459401.8852807 1.1574074074074e-05 0.99241619832998 0.065888339485566              1              1
2459401.8853965 1.1574074074074e-05 0.95810534545492 0.074533461049352              1              1
2459401.8855123 1.1574074074074e-05 0.89855887498268 0.06472849713503              1              1
2459401.885628 1.1574074074074e-05 0.92355299305912 0.064611552710662              1              1
2459401.8857438 1.1574074074074e-05 0.93776386252643 0.065128402617587              1              1
2459401.8858595 1.1574074074074e-05 0.94079659337669 0.061902852427436              1              1
2459401.8859753 1.1574074074074e-05 1.0342002617074 0.067153152706147              1              1
2459401.886091 1.1574074074074e-05 1.0017441649032 0.06573289803243              1              1
2459401.8862068 1.1574074074074e-05 0.97170075869397 0.060468845830567              1              1
2459401.8863226 1.1574074074074e-05 0.98881540891668 0.063590769483142              1              1
2459401.8864383 1.1574074074074e-05 1.0105541290447 0.068844000041169              1              1
2459401.8865541 1.1574074074074e-05 0.9948579876735 0.066253977682787              1              1
2459401.8866698 1.1574074074074e-05 1.0849556512407 0.067365159988332              1              1
2459401.8867856 1.1574074074074e-05 0.97140735509022 0.066619303712366              1              1
2459401.8869013 1.1574074074074e-05 1.0575953693877 0.068969053821316              1              1
2459401.8870171 1.1574074074074e-05 1.0539381851168 0.068002761596778              1              1
2459401.8871329 1.1574074074074e-05 1.058602476257 0.067302712394236              1              1
2459401.8872486 1.1574074074074e-05 1.010994891807 0.067700550790649              1              1
2459401.8873644 1.1574074074074e-05 1.0540701247568 0.066723662266156              1              1
2459401.8874801 1.1574074074074e-05 1.1511425439762 0.065273118888507              1              1
2459401.8875959 1.1574074074074e-05 1.0243187007985 0.066798897710061              1              1
2459401.8877116 1.1574074074074e-05 1.1234009151204 0.063710461087231              1              1
2459401.8878274 1.1574074074074e-05 1.1678699672114 0.069869159449667              1              1
2459401.8879432 1.1574074074074e-05 1.1074869124923 0.065941343532273              1              1
2459401.8880589 1.1574074074074e-05 0.95347236566972 0.059541392418627              1              1
2459401.8881747 1.1574074074074e-05 1.0165960025838 0.064602561124659              1              1
2459401.8882904 1.1574074074074e-05 1.0631248473863 0.065240576408643              1              1
2459401.8884062 1.1574074074074e-05  1.02006950689 0.065682319616658              1              1
2459401.8885219 1.1574074074074e-05 1.0693247458528 0.0681583845325              1              1
2459401.8886377 1.1574074074074e-05 1.1405591298942 0.06493179477208              1              1
2459401.8887535 1.1574074074074e-05 1.1033651732903 0.065176799569245              1              1
2459401.8888692 1.1574074074074e-05 1.0492278870233 0.063621174064035              1              1
2459401.888985 1.1574074074074e-05 1.0430226166607 0.065575561901564              1              1
2459401.8891007 1.1574074074074e-05 1.0277786439343 0.064803713693852              1              1
2459401.8892165 1.1574074074074e-05 1.0021703196131 0.066303440089466              1              1
2459401.8893322 1.1574074074074e-05 1.0726577072559 0.069660987596003              1              1
2459401.8894906 1.1574074074074e-05 1.0988898455742 0.067512136070246              1              1
2459401.8896063 1.1574074074074e-05 1.0120429844607 0.064167120245648              1              1
2459401.8897221 1.1574074074074e-05 1.045505570219 0.0646573776247              1              1
2459401.8898378 1.1574074074074e-05 1.0441737124392 0.067662115053807              1              1
2459401.8899536 1.1574074074074e-05 1.0255247172428 0.06134018483103              1              1
2459401.8900694 1.1574074074074e-05 1.0869219319378 0.065818482192709              1              1
2459401.8901851 1.1574074074074e-05 1.0489424398668 0.068800045789966              1              1
2459401.8903009 1.1574074074074e-05 1.0374568385205 0.068692371002334              1              1
2459401.8904166 1.1574074074074e-05 1.0058904820488 0.068624128199891              1              1
2459401.8905324 1.1574074074074e-05 1.1579575468477 0.071476368192518              1              1
2459401.8906481 1.1574074074074e-05 1.119860655751 0.071294181732471              1              1
2459401.8907639 1.1574074074074e-05 1.0349028424985 0.066794526089547              1              1
2459401.8908797 1.1574074074074e-05 1.0210954861324 0.067642892986755              1              1
2459401.8909954 1.1574074074074e-05 0.95836663175777 0.063525293142279              1              1
2459401.8911112 1.1574074074074e-05 0.98890655928889 0.066517454945921              1              1
2459401.8912269 1.1574074074074e-05 1.0466552162923 0.068024242526174              1              1
2459401.8913427 1.1574074074074e-05 0.98092163932275 0.072172077730284              1              1
2459401.8914584 1.1574074074074e-05 1.0227517812518 0.066967124537673              1              1
2459401.8915742 1.1574074074074e-05 0.92638400303423 0.064386680540584              1              1
2459401.89169 1.1574074074074e-05 0.97880530245119 0.063433305008639              1              1
2459401.8918057 1.1574074074074e-05 0.89728808888083 0.064943434742635              1              1
2459401.8919215 1.1574074074074e-05 1.0323678171367 0.071643035927986              1              1
2459401.8920372 1.1574074074074e-05 1.0393041623686 0.071254524722231              1              1
2459401.892153 1.1574074074074e-05 0.94005078867456 0.065133432393174              1              1
2459401.8922687 1.1574074074074e-05 0.93790854375494 0.064893358714795              1              1
2459401.8923845 1.1574074074074e-05 0.9818795192794 0.069206428923402              1              1
2459401.8925003 1.1574074074074e-05 0.97438517608959 0.065057583836027              1              1
2459401.892616 1.1574074074074e-05 0.90185703675237 0.064104123866719              1              1
2459401.8927318 1.1574074074074e-05 0.92493791440966 0.060739724555828              1              1
2459401.8928475 1.1574074074074e-05 0.86316981723951 0.060095417292753              1              1
2459401.8929633 1.1574074074074e-05 0.93754838617164 0.066571483041773              1              1
2459401.893079 1.1574074074074e-05 0.93644998994204 0.065112696342331              1              1
2459401.8931948 1.1574074074074e-05 0.97205269066933 0.065179548568414              1              1
2459401.8933106 1.1574074074074e-05 0.96589003167108 0.064308605241808              1              1
2459401.8934263 1.1574074074074e-05 0.92678202734106 0.063369711271184              1              1
2459401.8935421 1.1574074074074e-05 0.95468260017341 0.066663718654702              1              1
2459401.8936578 1.1574074074074e-05 0.91221242601584 0.065470788975765              1              1
2459401.8937736 1.1574074074074e-05 0.98116493280247 0.06924661410564              1              1
2459401.8938893 1.1574074074074e-05 0.95494758568762 0.062073648488519              1              1
2459401.8940051 1.1574074074074e-05 0.88443799918487 0.061350680576604              1              1
2459401.8941209 1.1574074074074e-05 0.9172194545896 0.06971637728986              1              1
2459401.8942366 1.1574074074074e-05 0.91669712841809 0.071607032448651              1              1
2459401.8943524 1.1574074074074e-05 0.91950383958975 0.063576188108584              1              1
2459401.8944681 1.1574074074074e-05 0.93198138600804 0.060992441249168              1              1
2459401.8945839 1.1574074074074e-05 0.9161296797239 0.065226744478038              1              1
2459401.8946996 1.1574074074074e-05 0.94258744599298 0.060744986587939              1              1
2459401.8948154 1.1574074074074e-05 0.93010684681966 0.063051014082949              1              1
2459401.8949312 1.1574074074074e-05 0.89868369021068 0.063446317190907              1              1
2459401.8950469 1.1574074074074e-05 1.0051221654391 0.063093436115193              1              1
2459401.8951627 1.1574074074074e-05 0.94271829837987 0.065184696430702              1              1
2459401.8953207 1.1574074074074e-05 0.89295706568671 0.060258330085137              1              1
2459401.8954365 1.1574074074074e-05 0.93794826502639 0.062403390975008              1              1
2459401.8955522 1.1574074074074e-05 0.95317586372053 0.063880166652332              1              1
2459401.895668 1.1574074074074e-05 0.96377132122174 0.06398568850079              1              1
2459401.8957837 1.1574074074074e-05 0.90034830450839 0.060809189415453              1              1
2459401.8958995 1.1574074074074e-05 0.88455141181817 0.061717754608884              1              1
2459401.8960152 1.1574074074074e-05 1.0580010808876 0.067307007067808              1              1
2459401.896131 1.1574074074074e-05 1.0475249203172 0.068103435858183              1              1
2459401.8962468 1.1574074074074e-05 1.0395571807704 0.069593786160364              1              1
2459401.8963625 1.1574074074074e-05 1.0209462631341 0.070283316144584              1              1
2459401.8964783 1.1574074074074e-05 0.93228447152023 0.064689126595281              1              1
2459401.896594 1.1574074074074e-05 0.99021339864761 0.070162466166364              1              1
2459401.8967098 1.1574074074074e-05 0.99663424815335 0.068020180821763              1              1
2459401.8968255 1.1574074074074e-05 1.0404634010844 0.061266956468812              1              1
2459401.8969413 1.1574074074074e-05 0.94438900773719 0.062235911197075              1              1
2459401.8970571 1.1574074074074e-05 1.0268510469124 0.06301456912712              1              1
2459401.8971728 1.1574074074074e-05  1.04681635971 0.063785244488596              1              1
2459401.8972886 1.1574074074074e-05 1.0236553749397 0.066582703783319              1              1
2459401.8974043 1.1574074074074e-05 0.98046606954328 0.063492459728919              1              1
2459401.8975201 1.1574074074074e-05 0.9986201821772 0.059871316541645              1              1
2459401.8976359 1.1574074074074e-05 1.0802224176007 0.061275774565652              1              1
2459401.8977516 1.1574074074074e-05 1.0271313173957 0.060971265416184              1              1
2459401.8978674 1.1574074074074e-05 0.94946212296999 0.063454151782648              1              1
2459401.8979831 1.1574074074074e-05 1.0057945820561 0.059959206822821              1              1
2459401.8980989 1.1574074074074e-05 1.1048436561044 0.059676163483635              1              1
2459401.8982146 1.1574074074074e-05 1.1397215918835 0.066695910028995              1              1
2459401.8983304 1.1574074074074e-05 1.0955523719957 0.06391880119272              1              1
2459401.8984462 1.1574074074074e-05 1.1165443207358 0.065072809280891              1              1
2459401.8985619 1.1574074074074e-05 1.0705218829224 0.061608262868142              1              1
2459401.8986777 1.1574074074074e-05 1.0878423935067 0.063905294144584              1              1
2459401.8987934 1.1574074074074e-05 1.1251120393046 0.065199964133551              1              1
2459401.8989092 1.1574074074074e-05 1.0031686377028 0.062672849804255              1              1
2459401.8990249 1.1574074074074e-05 1.0527539999308 0.062089308822417              1              1
2459401.8991407 1.1574074074074e-05 1.058163273902 0.062101642081705              1              1
2459401.8992565 1.1574074074074e-05 1.0540859548824 0.063945318053914              1              1
2459401.8993722 1.1574074074074e-05 1.1086420611194 0.063806737330613              1              1
2459401.899488 1.1574074074074e-05 1.0190807811125 0.062244704756623              1              1
2459401.8996037 1.1574074074074e-05 1.077862358768 0.065906750912549              1              1
2459401.8997195 1.1574074074074e-05 1.0970771558308 0.063300817533884              1              1
2459401.8998352 1.1574074074074e-05 1.0793500441711 0.067044126974253              1              1
2459401.899951 1.1574074074074e-05 1.0766335737328 0.06401715588495              1              1
2459401.9000668 1.1574074074074e-05 1.0619572444616 0.062261907945523              1              1
2459401.9001825 1.1574074074074e-05 1.0813117620675 0.066305899786526              1              1
2459401.9002983 1.1574074074074e-05 0.96045453608804 0.064016355487462              1              1
2459401.900414 1.1574074074074e-05 1.0619605787927 0.069609908769912              1              1
2459401.9005298 1.1574074074074e-05 1.1049998232467 0.066196308429789              1              1
2459401.9006455 1.1574074074074e-05 1.0277920897998 0.066111700832862              1              1
2459401.9007613 1.1574074074074e-05 1.0122200542891 0.064150448291328              1              1
2459401.9008771 1.1574074074074e-05 0.95054225495882 0.063775698302793              1              1
2459401.9009928 1.1574074074074e-05 1.0447799964395 0.058925591799186              1              1
2459401.9011518 1.1574074074074e-05 0.92555401171406 0.058574014449348              1              1
2459401.9012676 1.1574074074074e-05 0.98304938977147 0.063167832274472              1              1
2459401.9013834 1.1574074074074e-05 1.0013408466317 0.065907404504569              1              1
2459401.9014991 1.1574074074074e-05 1.0195859342201 0.061465873020196              1              1
2459401.9016149 1.1574074074074e-05 0.9651592822071 0.063255682343383              1              1
2459401.9017306 1.1574074074074e-05  1.02396708657 0.069212786693306              1              1
2459401.9018464 1.1574074074074e-05 0.9949824867019 0.064965900779506              1              1
2459401.9019621 1.1574074074074e-05 1.0431007807988 0.059564537769386              1              1
2459401.9020779 1.1574074074074e-05 0.95709336873333 0.064894691812193              1              1
2459401.9021937 1.1574074074074e-05 0.93335577281048 0.05669918246045              1              1
2459401.9023094 1.1574074074074e-05 0.90828566767321 0.058968764384381              1              1
2459401.9024252 1.1574074074074e-05 0.93584186152123 0.060869418445692              1              1
2459401.9025409 1.1574074074074e-05 0.93575462718182 0.0622751013305              1              1
2459401.9026567 1.1574074074074e-05 0.84481006146269 0.057192986923904              1              1
2459401.9027724 1.1574074074074e-05 0.87574689355535 0.059313534623271              1              1
2459401.9028882 1.1574074074074e-05 0.88012330358095 0.059278650942777              1              1
2459401.903004 1.1574074074074e-05 0.95250010999533 0.064690194901557              1              1
2459401.9031197 1.1574074074074e-05 0.85657610022313 0.06285061447036              1              1
2459401.9032355 1.1574074074074e-05 0.935866974808 0.061889326305444              1              1
2459401.9033512 1.1574074074074e-05 0.8993269846337 0.06453894401921              1              1
2459401.903467 1.1574074074074e-05 0.91211569617245 0.06875560918589              1              1
2459401.9035827 1.1574074074074e-05 0.84329940366137 0.060763129410676              1              1
2459401.9036985 1.1574074074074e-05 0.87654919791753 0.058323909986798              1              1
2459401.9038143 1.1574074074074e-05 0.923206247595 0.06388899488252              1              1
2459401.90393 1.1574074074074e-05 0.91238448190182 0.061368481695181              1              1
2459401.9040458 1.1574074074074e-05 0.95355115223919 0.062144679033191              1              1
2459401.9041615 1.1574074074074e-05 0.91403301989053 0.067825771793997              1              1
2459401.9042773 1.1574074074074e-05 0.87018327138916 0.065647198617138              1              1
2459401.904393 1.1574074074074e-05 0.9955117194238 0.069027212097452              1              1
2459401.9045088 1.1574074074074e-05 0.99597349810385 0.078025573584172              1              1
2459401.9046246 1.1574074074074e-05 0.89798083349387 0.0631671490726              1              1
2459401.9047403 1.1574074074074e-05 0.97202282462467 0.067897887471104              1              1
2459401.9048561 1.1574074074074e-05 0.89619465862016 0.067023104811337              1              1
2459401.9049718 1.1574074074074e-05 0.91546240206605 0.067286587887077              1              1
2459401.9050876 1.1574074074074e-05 0.93883232419023 0.067059451727874              1              1
2459401.9052033 1.1574074074074e-05 0.98112664853666 0.060524724117343              1              1
2459401.9053191 1.1574074074074e-05 0.87132060317187 0.066716431560413              1              1
2459401.9054349 1.1574074074074e-05 1.0179745167964 0.069202611962427              1              1
2459401.9055506 1.1574074074074e-05 1.0489200700178 0.072102865351858              1              1
2459401.9056664 1.1574074074074e-05 0.9734579996598 0.067106466359526              1              1
2459401.9057821 1.1574074074074e-05 0.99363328794945 0.067172928446185              1              1
2459401.9058979 1.1574074074074e-05 1.0045984888289 0.063497016246617              1              1
2459401.9060136 1.1574074074074e-05 0.95829812066167 0.06474987301768              1              1
2459401.9061294 1.1574074074074e-05 0.90617363659008 0.066630414455153              1              1
2459401.9062452 1.1574074074074e-05 1.0135912534752 0.0635030898499              1              1
2459401.9063609 1.1574074074074e-05 0.87630984600815 0.063682912139351              1              1
2459401.9064767 1.1574074074074e-05 1.0150599205295 0.06534191391263              1              1
2459401.9065924 1.1574074074074e-05 0.95815640036318 0.06443622248386              1              1
2459401.9067082 1.1574074074074e-05 1.0107475481718 0.067993893472184              1              1
2459401.9068239 1.1574074074074e-05 1.0088316797087 0.069837439130336              1              1
2459401.9069822 1.1574074074074e-05 1.0181534783598 0.066514634363459              1              1
2459401.9070979 1.1574074074074e-05 0.99466050304775 0.062217112414679              1              1
2459401.9072137 1.1574074074074e-05 1.0492917093521 0.064919328022369              1              1
2459401.9073294 1.1574074074074e-05 1.0171102601322 0.065093403482658              1              1
2459401.9074452 1.1574074074074e-05 1.050130043787 0.068307524343527              1              1
2459401.907561 1.1574074074074e-05 1.0318113616958 0.063873080206205              1              1
2459401.9076767 1.1574074074074e-05 0.99158270738461 0.06687132035734              1              1
2459401.9077925 1.1574074074074e-05 1.0509737152661 0.071231274399724              1              1
2459401.9079082 1.1574074074074e-05 1.1699098371898 0.071515814602866              1              1
2459401.908024 1.1574074074074e-05 1.0417954601248 0.067830420613259              1              1
2459401.9081397 1.1574074074074e-05 1.0181547338049 0.079314699113315              1              1
2459401.9082555 1.1574074074074e-05 1.1485419675289 0.090002455032366              1              1
2459401.9083713 1.1574074074074e-05 1.2575341440769 0.086591093897818              1              1
2459401.908487 1.1574074074074e-05 1.0646504725147 0.079594327868688              1              1
2459401.9086028 1.1574074074074e-05 0.92400434229446 0.085830678584691              1              1
2459401.9087185 1.1574074074074e-05 1.1478926224894 0.084577208178379              1              1
2459401.9088343 1.1574074074074e-05 1.1830741139559 0.081366568704624              1              1
2459401.90895 1.1574074074074e-05 0.99777863179475 0.080779372731897              1              1
2459401.9090658 1.1574074074074e-05 1.1189254623584 0.078858786747786              1              1
2459401.9091816 1.1574074074074e-05 1.0457439502307 0.074840085944367              1              1
2459401.9092973 1.1574074074074e-05 1.1204477010262 0.08290260924025              1              1
2459401.9094131 1.1574074074074e-05 1.1998907904077 0.073996672253423              1              1
2459401.9095288 1.1574074074074e-05 1.0600617606236 0.075444928348851              1              1
2459401.9096446 1.1574074074074e-05 1.1769953689507 0.076725079529383              1              1
2459401.9097603 1.1574074074074e-05 1.1263486507771 0.071543654003229              1              1
2459401.9098761 1.1574074074074e-05 1.2429035799635 0.083101696377681              1              1
2459401.9099919 1.1574074074074e-05 1.0285651261219 0.07300154076054              1              1
2459401.9101076 1.1574074074074e-05 1.0973685205044 0.083903011290216              1              1
2459401.9102234 1.1574074074074e-05 1.1198740461682 0.07052256263311              1              1
2459401.9103391 1.1574074074074e-05 1.2316919774024 0.076904655590691              1              1
2459401.9104549 1.1574074074074e-05 1.1152198472724 0.074802591201153              1              1
2459401.9105706 1.1574074074074e-05 1.0847607521122 0.073464207652377              1              1
2459401.9106864 1.1574074074074e-05 0.98787205268603 0.072723089662346              1              1
2459401.9108022 1.1574074074074e-05 1.0487605606612 0.079981544610595              1              1
2459401.9109179 1.1574074074074e-05 1.0569924412822 0.081414822786117              1              1
2459401.9110337 1.1574074074074e-05 0.99693534644821 0.076372331941915              1              1
2459401.9111494 1.1574074074074e-05 1.0659894775356 0.076811893851994              1              1
2459401.9112652 1.1574074074074e-05 1.206362941502 0.075149828209939              1              1
2459401.911381 1.1574074074074e-05 1.0323690119656 0.072335502426335              1              1
2459401.9114967 1.1574074074074e-05 1.0294595167728 0.076293936519726              1              1
2459401.9116125 1.1574074074074e-05 1.043135355601 0.07220764878427              1              1
2459401.9117282 1.1574074074074e-05 0.98160351112667 0.067893586876243              1              1
2459401.911844 1.1574074074074e-05 1.0800056320315 0.069451807693649              1              1
2459401.9119597 1.1574074074074e-05 1.0449567221718 0.073072449074215              1              1
2459401.9120755 1.1574074074074e-05 1.0013076928752 0.072457670334793              1              1
2459401.9121913 1.1574074074074e-05 1.060830462514 0.071876347526573              1              1
2459401.912307 1.1574074074074e-05 0.96124407366086 0.063922127859505              1              1
2459401.9124228 1.1574074074074e-05 1.0976041636641 0.068310595094938              1              1
2459401.9125385 1.1574074074074e-05 1.0139300453555 0.075486155848382              1              1
2459401.9126543 1.1574074074074e-05 1.0607961951339 0.071329399327967              1              1
2459401.9128126 1.1574074074074e-05 1.032775667333 0.072517427258723              1              1
2459401.9129284 1.1574074074074e-05 1.0536504479948 0.072477583987379              1              1
2459401.9130441 1.1574074074074e-05 0.9696077799971 0.079591661076237              1              1
2459401.9131599 1.1574074074074e-05 0.98889658205213 0.072597964449984              1              1
2459401.9132756 1.1574074074074e-05 0.91218806144776 0.072274445830886              1              1
2459401.9133914 1.1574074074074e-05 1.0595247969298 0.079180847782786              1              1
2459401.9135072 1.1574074074074e-05 0.94228232310434 0.076958499958912              1              1
2459401.9136229 1.1574074074074e-05 0.97503834181079 0.066452175442294              1              1
2459401.9137387 1.1574074074074e-05 0.98470197223644 0.074321014421358              1              1
2459401.9138544 1.1574074074074e-05 0.83240085246879 0.073236545879535              1              1
2459401.9139702 1.1574074074074e-05 1.0060999677326 0.074108244220497              1              1
2459401.9140859 1.1574074074074e-05 1.0149780959986 0.069587136846134              1              1
2459401.9142017 1.1574074074074e-05 0.86941076146703 0.058039682986219              1              1
2459401.9143175 1.1574074074074e-05 0.94023691226678 0.065060583927061              1              1
2459401.9144332 1.1574074074074e-05 0.91774260309381 0.065022249207051              1              1
2459401.914549 1.1574074074074e-05 0.98829545198514 0.069496006804161              1              1
2459401.9146647 1.1574074074074e-05 1.0054429057044 0.073564022894056              1              1
2459401.9147805 1.1574074074074e-05 0.9886201801959 0.064863765631379              1              1
2459401.9148962 1.1574074074074e-05 0.93442612521524 0.068097462337807              1              1
2459401.915012 1.1574074074074e-05 0.98192704455332 0.068917614170712              1              1
2459401.9151278 1.1574074074074e-05 0.93711276337101 0.067821250967695              1              1
2459401.9152435 1.1574074074074e-05 0.96854485990095 0.067652737295              1              1
2459401.9153593 1.1574074074074e-05 0.9131618244844 0.063481838065761              1              1
2459401.915475 1.1574074074074e-05 0.99950608565132 0.064419727698103              1              1
2459401.9155908 1.1574074074074e-05 0.93895807136564 0.075922688189765              1              1
2459401.9157065 1.1574074074074e-05 0.89971603385624 0.060648130289447              1              1
2459401.9158223 1.1574074074074e-05 0.95375009359465 0.068823213196016              1              1
2459401.9159381 1.1574074074074e-05 0.92178194057617 0.074086381547197              1              1
2459401.9160538 1.1574074074074e-05 0.8982134123766 0.06928311283381              1              1
2459401.9161696 1.1574074074074e-05 0.95942650509338 0.06411197610893              1              1
2459401.9162853 1.1574074074074e-05 0.99131265819942 0.063741208397044              1              1
2459401.9164011 1.1574074074074e-05 0.98416869687548 0.066896953676166              1              1
2459401.9165168 1.1574074074074e-05 0.9405979942667 0.067086330884605              1              1
2459401.9166326 1.1574074074074e-05 1.0544423546281 0.072243418941282              1              1
2459401.9167484 1.1574074074074e-05 0.9907721091242 0.065681067117987              1              1
2459401.9168641 1.1574074074074e-05 0.95063952265479 0.066044857815906              1              1
2459401.9169799 1.1574074074074e-05 1.1245451362478 0.066457717579112              1              1
2459401.9170956 1.1574074074074e-05 0.93375640944291 0.059781343738854              1              1
2459401.9172114 1.1574074074074e-05 0.97429764307144 0.063326441916987              1              1
2459401.9173271 1.1574074074074e-05 1.0369496201786 0.064511605390131              1              1
2459401.9174429 1.1574074074074e-05 1.0331663345566 0.064166777067585              1              1
2459401.9175587 1.1574074074074e-05 1.1104578453918 0.064444416127202              1              1
2459401.9176744 1.1574074074074e-05 1.004884290548 0.070482866070502              1              1
2459401.9177902 1.1574074074074e-05 0.96623864018964 0.061056797508916              1              1
2459401.9179059 1.1574074074074e-05 1.0066194032421 0.065826263653991              1              1
2459401.9180217 1.1574074074074e-05 1.069024651418 0.063641860739092              1              1
2459401.9181374 1.1574074074074e-05 0.98160990119642 0.063212030789119              1              1
2459401.9182532 1.1574074074074e-05 1.1506325934713 0.067027141367263              1              1
2459401.918369 1.1574074074074e-05 1.0711729938888 0.059952986029028              1              1
2459401.9184847 1.1574074074074e-05 1.057380514608 0.065589392823426              1              1
2459401.9186428 1.1574074074074e-05 1.0127919940134 0.071311933781083              1              1
2459401.9187586 1.1574074074074e-05 1.0962591615525 0.070460558776723              1              1
2459401.9188744 1.1574074074074e-05 1.0768747723226 0.071093049269911              1              1
2459401.9189901 1.1574074074074e-05 1.0085511989142 0.07454244651545              1              1
2459401.9191059 1.1574074074074e-05 1.0962141860051 0.067490798765236              1              1
2459401.9192216 1.1574074074074e-05 1.0040414585454 0.070272688044686              1              1
2459401.9193374 1.1574074074074e-05 1.1183166082598 0.06628412740637              1              1
2459401.9194531 1.1574074074074e-05 1.0937155339598 0.069902159914065              1              1
2459401.9195689 1.1574074074074e-05 1.0434056959091 0.067900587586278              1              1
2459401.9196847 1.1574074074074e-05 1.1566180760926 0.071750500998303              1              1
2459401.9198004 1.1574074074074e-05 1.2035177607613 0.066389812568064              1              1
2459401.9199162 1.1574074074074e-05 1.0757129410708 0.069973560244413              1              1
2459401.9200319 1.1574074074074e-05 1.0757052076027 0.07068858918334              1              1
2459401.9201477 1.1574074074074e-05 1.2034715713206 0.077366029584895              1              1
2459401.9202634 1.1574074074074e-05 1.1065303350807 0.066550564570792              1              1
2459401.9203792 1.1574074074074e-05 1.0341957352415 0.066576478883021              1              1
2459401.920495 1.1574074074074e-05 1.0485312557258 0.067640664484529              1              1
2459401.9206107 1.1574074074074e-05 1.106310424811 0.069346578163412              1              1
2459401.9207265 1.1574074074074e-05 1.1213632098267 0.067955259640367              1              1
2459401.9208422 1.1574074074074e-05 1.0955072483742 0.070880984368297              1              1
2459401.920958 1.1574074074074e-05 1.1238154148965 0.068906633626475              1              1
2459401.9210737 1.1574074074074e-05 1.0837406630822 0.07207040613866              1              1
2459401.9211895 1.1574074074074e-05 1.0706670144776 0.073481218132041              1              1
2459401.9213053 1.1574074074074e-05 1.0783517813047 0.066344309592653              1              1
2459401.921421 1.1574074074074e-05 0.99620531713307 0.071718515569539              1              1
2459401.9215368 1.1574074074074e-05 1.0631855225958 0.076594867574739              1              1
2459401.9216525 1.1574074074074e-05 1.0878342692616 0.078461374792725              1              1
2459401.9217683 1.1574074074074e-05 1.0366567837725 0.068433562415538              1              1
2459401.921884 1.1574074074074e-05 1.0567302291461 0.079326140319922              1              1
2459401.9219998 1.1574074074074e-05 1.0602699747555 0.082408640275115              1              1
2459401.9221156 1.1574074074074e-05 1.1218823386592 0.082098889137402              1              1
2459401.9222313 1.1574074074074e-05 1.1297269749264 0.086491190478997              1              1
2459401.9223471 1.1574074074074e-05 1.1751506270333 0.081793154438394              1              1
2459401.9224628 1.1574074074074e-05 1.0004939143487 0.086445223736279              1              1
2459401.9225786 1.1574074074074e-05 0.97273695817777 0.064566651445112              1              1
2459401.9226943 1.1574074074074e-05 1.0977951190729 0.073509459776036              1              1
2459401.9228101 1.1574074074074e-05 1.1395252153845 0.072026014691207              1              1
2459401.9229259 1.1574074074074e-05 0.92604350739459 0.069216152328687              1              1
2459401.9230416 1.1574074074074e-05 1.0107137810135 0.073665995345423              1              1
2459401.9231574 1.1574074074074e-05 1.1212048269042 0.073823335153965              1              1
2459401.9232731 1.1574074074074e-05 0.95203486952815 0.071590744301199              1              1
2459401.9233889 1.1574074074074e-05 1.0563254229491 0.080910032396101              1              1
2459401.9235046 1.1574074074074e-05 1.0260352539861 0.084351440980965              1              1
2459401.9236204 1.1574074074074e-05 0.90269811013777 0.075484776314215              1              1
2459401.9237362 1.1574074074074e-05 0.97648678583844 0.073091568151181              1              1
2459401.9238519 1.1574074074074e-05 0.92609518591406 0.081642601916108              1              1
2459401.9239677 1.1574074074074e-05 0.98181022810725 0.079458694325813              1              1
2459401.9240834 1.1574074074074e-05 0.99274978568824 0.07222983145148              1              1
2459401.9241992 1.1574074074074e-05 0.86381719561637 0.068846189992866              1              1
2459401.9243149 1.1574074074074e-05 0.85494496627703 0.068053293311851              1              1
